state,date,daily_deaths_actual,daily_deaths_est,daily_deaths_95CI_lower,daily_deaths_95CI_upper,cumulative_deaths_actual,cumulative_deaths_est,cumulative_deaths_95CI_lower,cumulative_deaths_95CI_upper,daily_deaths_av7
Mississippi,2020-05-25,10,10,10,10,635,635,635,635,16.142857142857142
Mississippi,2020-05-26,17,17,17,17,652,652,652,652,16.285714285714285
Mississippi,2020-05-27,18,18,18,18,670,670,670,670,15.285714285714285
Mississippi,2020-05-28,23,23,23,23,693,693,693,693,15.571428571428571
Mississippi,2020-05-29,17,17,17,17,710,710,710,710,14.857142857142858
Mississippi,2020-05-30,13,13,13,13,723,723,723,723,16.42857142857143
Mississippi,2020-05-31,11,11,11,11,734,734,734,734,16
Mississippi,2020-06-01,5,5,5,5,739,739,739,739,14.428571428571429
Mississippi,2020-06-02,28,28,28,28,767,767,767,767,13.285714285714285
Mississippi,2020-06-03,15,15,15,15,782,782,782,782,12.57142857142857
Mississippi,2020-06-04,12,12,12,12,794,794,794,794,11.857142857142856
Mississippi,2020-06-05,9,9,9,9,803,803,803,803,14
Mississippi,2020-06-06,8,8,8,8,811,811,811,811,11.428571428571427
Mississippi,2020-06-07,6,6,6,6,817,817,817,817,12.285714285714283
Mississippi,2020-06-08,20,20,20,20,837,837,837,837,10.57142857142857
Mississippi,2020-06-09,10,10,10,10,847,847,847,847,11.142857142857142
Mississippi,2020-06-10,21,21,21,21,868,868,868,868,11.142857142857142
Mississippi,2020-06-11,0,0,0,0,868,868,868,868,10.57142857142857
Mississippi,2020-06-12,13,13,13,13,881,881,881,881,8.285714285714285
Mississippi,2020-06-13,8,8,8,8,889,889,889,889,9.714285714285712
Mississippi,2020-06-14,2,2,2,2,891,891,891,891,10
Mississippi,2020-06-15,4,4,4,4,895,895,895,895,10.714285714285714
Mississippi,2020-06-16,20,20,20,20,915,915,915,915,8.857142857142856
Mississippi,2020-06-17,23,23,23,23,938,938,938,938,7.7142857142857135
Mississippi,2020-06-18,5,5,5,5,943,943,943,943,7.428571428571428
Mississippi,2020-06-19,0,0,0,0,943,943,943,943,11.857142857142858
Mississippi,2020-06-20,0,0,0,0,943,943,943,943,10.571428571428571
Mississippi,2020-06-21,0,0,0,0,943,943,943,943,10.428571428571429
Mississippi,2020-06-22,35,35,35,35,978,978,978,978,10.428571428571427
Mississippi,2020-06-23,11,11,11,11,989,989,989,989,11.285714285714285
Mississippi,2020-06-24,22,22,22,22,1011,1011,1011,1011,13.142857142857142
Mississippi,2020-06-25,5,5,5,5,1016,1016,1016,1016,13.714285714285714
Mississippi,2020-06-26,6,6,6,6,1022,1022,1022,1022,11.57142857142857
Mississippi,2020-06-27,13,13,13,13,1035,1035,1035,1035,11.999999999999998
Mississippi,2020-06-28,4,4,4,4,1039,1039,1039,1039,10.142857142857142
Mississippi,2020-06-29,20,20,20,20,1059,1059,1059,1059,10.857142857142858
Mississippi,2020-06-30,14,14,14,14,1073,1073,1073,1073,11.571428571428571
Mississippi,2020-07-01,9,9,9,9,1082,1082,1082,1082,10.285714285714285
Mississippi,2020-07-02,10,10,10,10,1092,1092,1092,1092,10.285714285714285
Mississippi,2020-07-03,11,11,11,11,1103,1103,1103,1103,7.857142857142857
Mississippi,2020-07-04,4,4,4,4,1107,1107,1107,1107,12.142857142857142
Mississippi,2020-07-05,4,4,4,4,1111,1111,1111,1111,15.142857142857142
Mississippi,2020-07-06,3,3,3,3,1114,1114,1114,1114,16
Mississippi,2020-07-07,44,44,44,44,1158,1158,1158,1158,12.142857142857142
Mississippi,2020-07-08,30,30,30,30,1188,1188,1188,1188,15.142857142857142
Mississippi,2020-07-09,16,16,16,16,1204,1204,1204,1204,16
Mississippi,2020-07-10,NA,15,2,43,NA,1219,1206,1247,NA
Mississippi,2020-07-11,NA,16,3,47,NA,1236,1214,1275.025,NA
Mississippi,2020-07-12,NA,16,3,46,NA,1254,1225,1306.025,NA
Mississippi,2020-07-13,NA,16,2,46,NA,1272,1235,1332,NA
Mississippi,2020-07-14,NA,16,3,52,NA,1292,1245,1369,NA
Mississippi,2020-07-15,NA,17,3,52,NA,1309,1255.975,1402.05,NA
Mississippi,2020-07-16,NA,17,3,59.02499999999998,NA,1329,1266.9750000000001,1440.0749999999998,NA
Mississippi,2020-07-17,NA,19,3,55,NA,1349,1280,1478.025,NA
Mississippi,2020-07-18,NA,19,3,60.02499999999998,NA,1369,1292,1512,NA
Mississippi,2020-07-19,NA,18,3,59.02499999999998,NA,1388,1306.975,1554.025,NA
Mississippi,2020-07-20,NA,18,3,64,NA,1407,1318.9750000000001,1592.0749999999998,NA
Mississippi,2020-07-21,NA,19,3,67.09999999999991,NA,1427,1329.9499999999998,1642.0749999999998,NA
Mississippi,2020-07-22,NA,20,3,69,NA,1449,1341,1697.0499999999997,NA
Mississippi,2020-07-23,NA,20,4,77.02499999999998,NA,1468,1355.95,1748.05,NA
Mississippi,2020-07-24,NA,21,3,81.04999999999995,NA,1490,1368,1800.025,NA
Mississippi,2020-07-25,NA,22,4,83,NA,1512,1383,1855.025,NA
Mississippi,2020-07-26,NA,22,4,87,NA,1533.5,1396,1928.025,NA
Mississippi,2020-07-27,NA,22,3,91.02499999999998,NA,1550.5,1410,1991.025,NA
Mississippi,2020-07-28,NA,23,4,99,NA,1570,1425.975,2056.1,NA
Mississippi,2020-07-29,NA,23,3,90,NA,1596,1438.95,2123.125,NA
Mississippi,2020-07-30,NA,24,4,102.14999999999986,NA,1618,1456.9,2205,NA
Mississippi,2020-07-31,NA,24,4,105,NA,1637,1471,2268.05,NA
Mississippi,2020-08-01,NA,24,4,113,NA,1657,1488.95,2363.1,NA
Mississippi,2020-08-02,NA,25,5,111.02499999999998,NA,1680,1504.975,2456.075,NA
Mississippi,2020-08-03,NA,26,4,123.04999999999995,NA,1705.5,1518.95,2539.4999999999995,NA
Mississippi,2020-08-04,NA,26,4,125.02499999999998,NA,1726,1528,2632.05,NA
Mississippi,2020-08-05,NA,27,4,141.02499999999998,NA,1751.5,1546.9499999999998,2729.2,NA
Mississippi,2020-08-06,NA,26,5,146.02499999999998,NA,1776,1558,2858.3749999999995,NA
Mississippi,2020-08-07,NA,28,4,136.04999999999995,NA,1802.5,1569,2962.2,NA
Missouri,2020-03-20,2,2,2,2,3,3,3,3,NA
Missouri,2020-03-21,0,0,0,0,3,3,3,3,NA
Missouri,2020-03-22,0,0,0,0,3,3,3,3,NA
Missouri,2020-03-23,1,1,1,1,4,4,4,4,0.9999999999999999
Missouri,2020-03-24,1,1,1,1,5,5,5,5,0.857142857142857
Missouri,2020-03-25,3,3,3,3,8,8,8,8,1.1428571428571428
Missouri,2020-03-26,0,0,0,0,8,8,8,8,1.2857142857142856
Missouri,2020-03-27,1,1,1,1,9,9,9,9,1.2857142857142856
Missouri,2020-03-28,2,2,2,2,11,11,11,11,1.4285714285714286
Missouri,2020-03-29,1,1,1,1,12,12,12,12,1.8571428571428568
Missouri,2020-03-30,1,1,1,1,13,13,13,13,2.8571428571428568
Missouri,2020-03-31,2,2,2,2,15,15,15,15,3.8571428571428568
Missouri,2020-04-01,6,6,6,6,21,21,21,21,4.714285714285714
Missouri,2020-04-02,7,7,7,7,28,28,28,28,5.714285714285714
Missouri,2020-04-03,8,8,8,8,36,36,36,36,6.142857142857142
Missouri,2020-04-04,8,8,8,8,44,44,44,44,9.285714285714285
Missouri,2020-04-05,8,8,8,8,52,52,52,52,9.285714285714285
Missouri,2020-04-06,4,4,4,4,56,56,56,56,9.428571428571427
Missouri,2020-04-07,24,24,24,24,80,80,80,80,9.857142857142856
Missouri,2020-04-08,6,6,6,6,86,86,86,86,10.285714285714285
Missouri,2020-04-09,8,8,8,8,94,94,94,94,9.142857142857142
Missouri,2020-04-10,11,11,11,11,105,105,105,105,11.428571428571427
Missouri,2020-04-11,11,11,11,11,116,116,116,116,10.142857142857142
Missouri,2020-04-12,0,0,0,0,116,116,116,116,11.142857142857142
Missouri,2020-04-13,20,20,20,20,136,136,136,136,10.857142857142856
Missouri,2020-04-14,15,15,15,15,151,151,151,151,11.285714285714286
Missouri,2020-04-15,13,13,13,13,164,164,164,164,11.142857142857142
Missouri,2020-04-16,6,6,6,6,170,170,170,170,11.428571428571427
Missouri,2020-04-17,14,14,14,14,184,184,184,184,9.285714285714285
Missouri,2020-04-18,10,10,10,10,194,194,194,194,10
Missouri,2020-04-19,2,2,2,2,196,196,196,196,10.285714285714286
Missouri,2020-04-20,5,5,5,5,201,201,201,201,11.142857142857142
Missouri,2020-04-21,20,20,20,20,221,221,221,221,11.857142857142856
Missouri,2020-04-22,15,15,15,15,236,236,236,236,12.285714285714285
Missouri,2020-04-23,12,12,12,12,248,248,248,248,12.285714285714283
Missouri,2020-04-24,19,19,19,19,267,267,267,267,13.57142857142857
Missouri,2020-04-25,13,13,13,13,280,280,280,280,14.714285714285712
Missouri,2020-04-26,2,2,2,2,282,282,282,282,13.57142857142857
Missouri,2020-04-27,14,14,14,14,296,296,296,296,13.285714285714286
Missouri,2020-04-28,28,28,28,28,324,324,324,324,12.571428571428573
Missouri,2020-04-29,7,7,7,7,331,331,331,331,13.285714285714286
Missouri,2020-04-30,10,10,10,10,341,341,341,341,13.714285714285714
Missouri,2020-05-01,14,14,14,14,355,355,355,355,13
Missouri,2020-05-02,18,18,18,18,373,373,373,373,12
Missouri,2020-05-03,5,5,5,5,378,378,378,378,14
Missouri,2020-05-04,9,9,9,9,387,387,387,387,15.428571428571427
Missouri,2020-05-05,21,21,21,21,408,408,408,408,17.999999999999996
Missouri,2020-05-06,21,21,21,21,429,429,429,429,17
Missouri,2020-05-07,20,20,20,20,449,449,449,449,17.71428571428571
Missouri,2020-05-08,32,32,32,32,481,481,481,481,17.857142857142858
Missouri,2020-05-09,11,11,11,11,492,492,492,492,17.142857142857142
Missouri,2020-05-10,10,10,10,10,502,502,502,502,17
Missouri,2020-05-11,10,10,10,10,512,512,512,512,16.428571428571427
Missouri,2020-05-12,16,16,16,16,528,528,528,528,14
Missouri,2020-05-13,20,20,20,20,548,548,548,548,14.428571428571427
Missouri,2020-05-14,16,16,16,16,564,564,564,564,14.14285714285714
Missouri,2020-05-15,15,15,15,15,579,579,579,579,13.857142857142858
Missouri,2020-05-16,14,14,14,14,593,593,593,593,14.714285714285715
Missouri,2020-05-17,8,8,8,8,601,601,601,601,13.57142857142857
Missouri,2020-05-18,8,8,8,8,609,609,609,609,15.14285714285714
Missouri,2020-05-19,22,22,22,22,631,631,631,631,14.428571428571427
Missouri,2020-05-20,12,12,12,12,643,643,643,643,13.14285714285714
Missouri,2020-05-21,27,27,27,27,670,670,670,670,12.57142857142857
Missouri,2020-05-22,10,10,10,10,680,680,680,680,12.14285714285714
Missouri,2020-05-23,5,5,5,5,685,685,685,685,9.57142857142857
Missouri,2020-05-24,4,4,4,4,689,689,689,689,8.857142857142858
Missouri,2020-05-25,5,5,5,5,694,694,694,694,6.428571428571429
Missouri,2020-05-26,4,4,4,4,698,698,698,698,8.571428571428571
Missouri,2020-05-27,7,7,7,7,705,705,705,705,13.857142857142856
Missouri,2020-05-28,10,10,10,10,715,715,715,715,13.571428571428571
Missouri,2020-05-29,25,25,25,25,740,740,740,740,13.142857142857142
Missouri,2020-05-30,42,42,42,42,782,782,782,782,14.142857142857142
Missouri,2020-05-31,2,2,2,2,784,784,784,784,13.714285714285714
Missouri,2020-06-01,2,2,2,2,786,786,786,786,12.999999999999998
Missouri,2020-06-02,11,11,11,11,797,797,797,797,10.857142857142856
Missouri,2020-06-03,4,4,4,4,801,801,801,801,5.857142857142856
Missouri,2020-06-04,5,5,5,5,806,806,806,806,5.57142857142857
Missouri,2020-06-05,10,10,10,10,816,816,816,816,6.57142857142857
Missouri,2020-06-06,7,7,7,7,823,823,823,823,8.142857142857144
Missouri,2020-06-07,0,0,0,0,823,823,823,823,8.57142857142857
Missouri,2020-06-08,9,9,9,9,832,832,832,832,9.571428571428571
Missouri,2020-06-09,22,22,22,22,854,854,854,854,9.714285714285715
Missouri,2020-06-10,7,7,7,7,861,861,861,861,9.57142857142857
Missouri,2020-06-11,12,12,12,12,873,873,873,873,9.57142857142857
Missouri,2020-06-12,11,11,11,11,884,884,884,884,9
Missouri,2020-06-13,6,6,6,6,890,890,890,890,7
Missouri,2020-06-14,0,0,0,0,890,890,890,890,8.999999999999998
Missouri,2020-06-15,5,5,5,5,895,895,895,895,12.857142857142856
Missouri,2020-06-16,8,8,8,8,903,903,903,903,12.714285714285714
Missouri,2020-06-17,21,21,21,21,924,924,924,924,12.14285714285714
Missouri,2020-06-18,39,39,39,39,963,963,963,963,12.14285714285714
Missouri,2020-06-19,10,10,10,10,973,973,973,973,12.142857142857142
Missouri,2020-06-20,2,2,2,2,975,975,975,975,12.857142857142856
Missouri,2020-06-21,0,0,0,0,975,975,975,975,11
Missouri,2020-06-22,5,5,5,5,980,980,980,980,6.142857142857142
Missouri,2020-06-23,13,13,13,13,993,993,993,993,6.571428571428571
Missouri,2020-06-24,8,8,8,8,1001,1001,1001,1001,6.571428571428571
Missouri,2020-06-25,5,5,5,5,1006,1006,1006,1006,6.857142857142856
Missouri,2020-06-26,13,13,13,13,1019,1019,1019,1019,6.57142857142857
Missouri,2020-06-27,2,2,2,2,1021,1021,1021,1021,6.285714285714285
Missouri,2020-06-28,2,2,2,2,1023,1023,1023,1023,6.857142857142857
Missouri,2020-06-29,3,3,3,3,1026,1026,1026,1026,7.142857142857142
Missouri,2020-06-30,11,11,11,11,1037,1037,1037,1037,5.857142857142857
Missouri,2020-07-01,12,12,12,12,1049,1049,1049,1049,5.857142857142857
Missouri,2020-07-02,7,7,7,7,1056,1056,1056,1056,5.571428571428571
Missouri,2020-07-03,4,4,4,4,1060,1060,1060,1060,6
Missouri,2020-07-04,2,2,2,2,1062,1062,1062,1062,6.571428571428571
Missouri,2020-07-05,0,0,0,0,1062,1062,1062,1062,5.714285714285714
Missouri,2020-07-06,6,6,6,6,1068,1068,1068,1068,5.57142857142857
Missouri,2020-07-07,15,15,15,15,1083,1083,1083,1083,6.571428571428571
Missouri,2020-07-08,6,6,6,6,1089,1089,1089,1089,5.714285714285714
Missouri,2020-07-09,6,6,6,6,1095,1095,1095,1095,5.57142857142857
Missouri,2020-07-10,NA,5,0,16,NA,1082,1077,1093,NA
Missouri,2020-07-11,NA,5,0,15,NA,1088,1080,1103,NA
Missouri,2020-07-12,NA,5,0,16,NA,1093,1083,1114,NA
Missouri,2020-07-13,NA,5,0,15.024999999999977,NA,1099,1086,1123,NA
Missouri,2020-07-14,NA,5,0,16,NA,1106,1090,1131,NA
Missouri,2020-07-15,NA,5,0,17,NA,1112,1094,1140,NA
Missouri,2020-07-16,NA,5,0,16,NA,1118,1098,1149,NA
Missouri,2020-07-17,NA,5,0,18,NA,1124,1101,1159,NA
Missouri,2020-07-18,NA,5,0,17,NA,1130,1106,1167.025,NA
Missouri,2020-07-19,NA,5,0,16,NA,1137,1109,1177.0249999999999,NA
Missouri,2020-07-20,NA,5,0,17,NA,1142,1112.975,1187.025,NA
Missouri,2020-07-21,NA,6,0,17,NA,1149,1116,1199,NA
Missouri,2020-07-22,NA,6,0,17,NA,1155,1119,1203.0500000000002,NA
Missouri,2020-07-23,NA,6,0,17,NA,1161,1123,1212.025,NA
Missouri,2020-07-24,NA,6,0,17,NA,1168,1127,1225,NA
Missouri,2020-07-25,NA,6,1,19,NA,1175,1131,1235,NA
Missouri,2020-07-26,NA,6,1,18,NA,1182,1134,1244.1,NA
Missouri,2020-07-27,NA,6,0,19,NA,1189,1136.975,1257.0749999999998,NA
Missouri,2020-07-28,NA,6,0,19.024999999999977,NA,1196,1141,1268,NA
Missouri,2020-07-29,NA,6,0,20,NA,1203,1143.9750000000001,1281.0499999999997,NA
Missouri,2020-07-30,NA,6,0,19,NA,1211,1148,1292,NA
Missouri,2020-07-31,NA,6,0,21,NA,1218,1150,1302.05,NA
Missouri,2020-08-01,NA,7,0,20,NA,1224,1154.975,1319,NA
Missouri,2020-08-02,NA,6,1,21.024999999999977,NA,1232,1158.9750000000001,1330.025,NA
Missouri,2020-08-03,NA,7,1,21,NA,1239,1161.975,1341.0749999999998,NA
Missouri,2020-08-04,NA,7,0,20,NA,1247,1166,1359,NA
Missouri,2020-08-05,NA,7,0,22,NA,1254.5,1170.95,1374.05,NA
Missouri,2020-08-06,NA,7,0.9750000000000014,22.024999999999977,NA,1263,1173.975,1390.025,NA
Missouri,2020-08-07,NA,7,1,22,NA,1272,1176,1405.0249999999999,NA
Montana,2020-03-27,1,1,1,1,1,1,1,1,NA
Montana,2020-03-28,0,0,0,0,1,1,1,1,NA
Montana,2020-03-29,0,0,0,0,1,1,1,1,NA
Montana,2020-03-30,3,3,3,3,4,4,4,4,0.7142857142857142
Montana,2020-03-31,1,1,1,1,5,5,5,5,0.5714285714285714
Montana,2020-04-01,0,0,0,0,5,5,5,5,0.7142857142857142
Montana,2020-04-02,0,0,0,0,5,5,5,5,0.7142857142857142
Montana,2020-04-03,0,0,0,0,5,5,5,5,0.2857142857142857
Montana,2020-04-04,1,1,1,1,6,6,6,6,0.14285714285714285
Montana,2020-04-05,0,0,0,0,6,6,6,6,0.14285714285714285
Montana,2020-04-06,0,0,0,0,6,6,6,6,0.14285714285714285
Montana,2020-04-07,0,0,0,0,6,6,6,6,0.14285714285714285
Montana,2020-04-08,0,0,0,0,6,6,6,6,0
Montana,2020-04-09,0,0,0,0,6,6,6,6,0
Montana,2020-04-10,0,0,0,0,6,6,6,6,0.14285714285714285
Montana,2020-04-11,0,0,0,0,6,6,6,6,0.14285714285714285
Montana,2020-04-12,0,0,0,0,6,6,6,6,0.14285714285714285
Montana,2020-04-13,1,1,1,1,7,7,7,7,0.14285714285714285
Montana,2020-04-14,0,0,0,0,7,7,7,7,0.2857142857142857
Montana,2020-04-15,0,0,0,0,7,7,7,7,0.5714285714285714
Montana,2020-04-16,0,0,0,0,7,7,7,7,0.5714285714285714
Montana,2020-04-17,1,1,1,1,8,8,8,8,0.7142857142857142
Montana,2020-04-18,2,2,2,2,10,10,10,10,0.7142857142857142
Montana,2020-04-19,0,0,0,0,10,10,10,10,1
Montana,2020-04-20,2,2,2,2,12,12,12,12,1
Montana,2020-04-21,0,0,0,0,12,12,12,12,0.8571428571428571
Montana,2020-04-22,2,2,2,2,14,14,14,14,0.5714285714285714
Montana,2020-04-23,0,0,0,0,14,14,14,14,0.5714285714285714
Montana,2020-04-24,0,0,0,0,14,14,14,14,0.2857142857142857
Montana,2020-04-25,0,0,0,0,14,14,14,14,0.42857142857142855
Montana,2020-04-26,0,0,0,0,14,14,14,14,0.2857142857142857
Montana,2020-04-27,0,0,0,0,14,14,14,14,0.2857142857142857
Montana,2020-04-28,1,1,1,1,15,15,15,15,0.2857142857142857
Montana,2020-04-29,1,1,1,1,16,16,16,16,0.2857142857142857
Montana,2020-04-30,0,0,0,0,16,16,16,16,0.2857142857142857
Montana,2020-05-01,0,0,0,0,16,16,16,16,0.2857142857142857
Montana,2020-05-02,0,0,0,0,16,16,16,16,0.14285714285714285
Montana,2020-05-03,0,0,0,0,16,16,16,16,0
Montana,2020-05-04,0,0,0,0,16,16,16,16,0
Montana,2020-05-05,0,0,0,0,16,16,16,16,0
Montana,2020-05-06,0,0,0,0,16,16,16,16,0
Montana,2020-05-07,0,0,0,0,16,16,16,16,0
Montana,2020-05-08,0,0,0,0,16,16,16,16,0
Montana,2020-05-09,0,0,0,0,16,16,16,16,0
Montana,2020-05-10,0,0,0,0,16,16,16,16,0
Montana,2020-05-11,0,0,0,0,16,16,16,16,0
Montana,2020-05-12,0,0,0,0,16,16,16,16,0
Montana,2020-05-13,0,0,0,0,16,16,16,16,0
Montana,2020-05-14,0,0,0,0,16,16,16,16,0
Montana,2020-05-15,0,0,0,0,16,16,16,16,0
Montana,2020-05-16,0,0,0,0,16,16,16,16,0
Montana,2020-05-17,0,0,0,0,16,16,16,16,0
Montana,2020-05-18,0,0,0,0,16,16,16,16,0
Montana,2020-05-19,0,0,0,0,16,16,16,16,0
Montana,2020-05-20,0,0,0,0,16,16,16,16,0
Montana,2020-05-21,0,0,0,0,16,16,16,16,0
Montana,2020-05-22,0,0,0,0,16,16,16,16,0
Montana,2020-05-23,0,0,0,0,16,16,16,16,0.14285714285714285
Montana,2020-05-24,0,0,0,0,16,16,16,16,0.14285714285714285
Montana,2020-05-25,0,0,0,0,16,16,16,16,0.14285714285714285
Montana,2020-05-26,1,1,1,1,17,17,17,17,0.14285714285714285
Montana,2020-05-27,0,0,0,0,17,17,17,17,0.14285714285714285
Montana,2020-05-28,0,0,0,0,17,17,17,17,0.14285714285714285
Montana,2020-05-29,0,0,0,0,17,17,17,17,0.14285714285714285
Montana,2020-05-30,0,0,0,0,17,17,17,17,0
Montana,2020-05-31,0,0,0,0,17,17,17,17,0
Montana,2020-06-01,0,0,0,0,17,17,17,17,0
Montana,2020-06-02,0,0,0,0,17,17,17,17,0.14285714285714285
Montana,2020-06-03,0,0,0,0,17,17,17,17,0.14285714285714285
Montana,2020-06-04,0,0,0,0,17,17,17,17,0.14285714285714285
Montana,2020-06-05,1,1,1,1,18,18,18,18,0.14285714285714285
Montana,2020-06-06,0,0,0,0,18,18,18,18,0.14285714285714285
Montana,2020-06-07,0,0,0,0,18,18,18,18,0.14285714285714285
Montana,2020-06-08,0,0,0,0,18,18,18,18,0.14285714285714285
Montana,2020-06-09,0,0,0,0,18,18,18,18,0
Montana,2020-06-10,0,0,0,0,18,18,18,18,0
Montana,2020-06-11,0,0,0,0,18,18,18,18,0.14285714285714285
Montana,2020-06-12,0,0,0,0,18,18,18,18,0.14285714285714285
Montana,2020-06-13,0,0,0,0,18,18,18,18,0.14285714285714285
Montana,2020-06-14,1,1,1,1,19,19,19,19,0.2857142857142857
Montana,2020-06-15,0,0,0,0,19,19,19,19,0.2857142857142857
Montana,2020-06-16,0,0,0,0,19,19,19,19,0.2857142857142857
Montana,2020-06-17,1,1,1,1,20,20,20,20,0.2857142857142857
Montana,2020-06-18,0,0,0,0,20,20,20,20,0.14285714285714285
Montana,2020-06-19,0,0,0,0,20,20,20,20,0.2857142857142857
Montana,2020-06-20,0,0,0,0,20,20,20,20,0.2857142857142857
Montana,2020-06-21,0,0,0,0,20,20,20,20,0.14285714285714285
Montana,2020-06-22,1,1,1,1,21,21,21,21,0.14285714285714285
Montana,2020-06-23,0,0,0,0,21,21,21,21,0.2857142857142857
Montana,2020-06-24,0,0,0,0,21,21,21,21,0.2857142857142857
Montana,2020-06-25,0,0,0,0,21,21,21,21,0.2857142857142857
Montana,2020-06-26,1,1,1,1,22,22,22,22,0.14285714285714285
Montana,2020-06-27,0,0,0,0,22,22,22,22,0.14285714285714285
Montana,2020-06-28,0,0,0,0,22,22,22,22,0.14285714285714285
Montana,2020-06-29,0,0,0,0,22,22,22,22,0.14285714285714285
Montana,2020-06-30,0,0,0,0,22,22,22,22,0.14285714285714285
Montana,2020-07-01,0,0,0,0,22,22,22,22,0.14285714285714285
Montana,2020-07-02,0,0,0,0,22,22,22,22,0.14285714285714285
Montana,2020-07-03,1,1,1,1,23,23,23,23,0.14285714285714285
Montana,2020-07-04,0,0,0,0,23,23,23,23,0.14285714285714285
Montana,2020-07-05,0,0,0,0,23,23,23,23,0.14285714285714285
Montana,2020-07-06,0,0,0,0,23,23,23,23,0.42857142857142855
Montana,2020-07-07,0,0,0,0,23,23,23,23,0.14285714285714285
Montana,2020-07-08,0,0,0,0,23,23,23,23,0.14285714285714285
Montana,2020-07-09,2,2,2,2,25,25,25,25,0.42857142857142855
Montana,2020-07-10,NA,0,0,3,NA,26,26,29,NA
Montana,2020-07-11,NA,0,0,3,NA,26,26,30,NA
Montana,2020-07-12,NA,0,0,3,NA,26,26,31,NA
Montana,2020-07-13,NA,0,0,3,NA,27,26,33,NA
Montana,2020-07-14,NA,0,0,3,NA,27,26,34,NA
Montana,2020-07-15,NA,0,0,3,NA,27,26,35,NA
Montana,2020-07-16,NA,0,0,3,NA,28,26,35.02499999999998,NA
Montana,2020-07-17,NA,0,0,4,NA,28,26,37,NA
Montana,2020-07-18,NA,0,0,4,NA,29,26,37.02499999999998,NA
Montana,2020-07-19,NA,0,0,3,NA,29,26,39,NA
Montana,2020-07-20,NA,0,0,3,NA,29,26,40,NA
Montana,2020-07-21,NA,0,0,4,NA,30,26,41.02499999999998,NA
Montana,2020-07-22,NA,0,0,4,NA,30,26,42,NA
Montana,2020-07-23,NA,0,0,4,NA,30,26,44,NA
Montana,2020-07-24,NA,0,0,4,NA,31,26,45,NA
Montana,2020-07-25,NA,0,0,4.024999999999977,NA,31,26,46,NA
Montana,2020-07-26,NA,0,0,4,NA,32,26,47,NA
Montana,2020-07-27,NA,0,0,4,NA,32,26,49,NA
Montana,2020-07-28,NA,0,0,4,NA,32,26,51.02499999999998,NA
Montana,2020-07-29,NA,0,0,5,NA,33,26,53,NA
Montana,2020-07-30,NA,0,0,4,NA,33,26,55,NA
Montana,2020-07-31,NA,0,0,4.024999999999977,NA,34,26,57.02499999999998,NA
Montana,2020-08-01,NA,0,0,5,NA,34,26,59.02499999999998,NA
Montana,2020-08-02,NA,0,0,4,NA,35,26,62,NA
Montana,2020-08-03,NA,0,0,6,NA,35,26,63.02499999999998,NA
Montana,2020-08-04,NA,0,0,5,NA,36,26,66,NA
Montana,2020-08-05,NA,0,0,6,NA,36,26,69.02499999999998,NA
Montana,2020-08-06,NA,0,0,6,NA,37,26,71,NA
Montana,2020-08-07,NA,0,0,6,NA,37,26,74,NA
Nebraska,2020-03-27,2,2,2,2,2,2,2,2,NA
Nebraska,2020-03-28,0,0,0,0,2,2,2,2,NA
Nebraska,2020-03-29,0,0,0,0,2,2,2,2,NA
Nebraska,2020-03-30,1,1,1,1,3,3,3,3,0.8571428571428571
Nebraska,2020-03-31,1,1,1,1,4,4,4,4,0.5714285714285714
Nebraska,2020-04-01,1,1,1,1,5,5,5,5,0.857142857142857
Nebraska,2020-04-02,1,1,1,1,6,6,6,6,0.857142857142857
Nebraska,2020-04-03,0,0,0,0,6,6,6,6,0.9999999999999998
Nebraska,2020-04-04,2,2,2,2,8,8,8,8,1.1428571428571428
Nebraska,2020-04-05,0,0,0,0,8,8,8,8,1.2857142857142856
Nebraska,2020-04-06,2,2,2,2,10,10,10,10,1.2857142857142856
Nebraska,2020-04-07,2,2,2,2,12,12,12,12,1.714285714285714
Nebraska,2020-04-08,2,2,2,2,14,14,14,14,1.4285714285714284
Nebraska,2020-04-09,1,1,1,1,15,15,15,15,1.4285714285714284
Nebraska,2020-04-10,3,3,3,3,18,18,18,18,1.2857142857142856
Nebraska,2020-04-11,0,0,0,0,18,18,18,18,1.2857142857142856
Nebraska,2020-04-12,0,0,0,0,18,18,18,18,1.1428571428571428
Nebraska,2020-04-13,1,1,1,1,19,19,19,19,1.2857142857142856
Nebraska,2020-04-14,2,2,2,2,21,21,21,21,0.857142857142857
Nebraska,2020-04-15,1,1,1,1,22,22,22,22,1.4285714285714284
Nebraska,2020-04-16,2,2,2,2,24,24,24,24,1.4285714285714284
Nebraska,2020-04-17,0,0,0,0,24,24,24,24,1.9999999999999996
Nebraska,2020-04-18,4,4,4,4,28,28,28,28,2.4285714285714284
Nebraska,2020-04-19,0,0,0,0,28,28,28,28,2.8571428571428568
Nebraska,2020-04-20,5,5,5,5,33,33,33,33,3.1428571428571423
Nebraska,2020-04-21,5,5,5,5,38,38,38,38,3.7142857142857135
Nebraska,2020-04-22,4,4,4,4,42,42,42,42,3.428571428571428
Nebraska,2020-04-23,4,4,4,4,46,46,46,46,3.7142857142857144
Nebraska,2020-04-24,4,4,4,4,50,50,50,50,3
Nebraska,2020-04-25,2,2,2,2,52,52,52,52,2.571428571428571
